msisdn,imsi,allocation_date,sim_type
6742227392,5.3603E+14,\N,micro-SIM
6742227393,5.3603E+14,\N,micro-SIM
6742227394,5.3603E+14,\N,micro-SIM
6742227395,5.3603E+14,\N,micro-SIM
6742227396,5.3603E+14,\N,micro-SIM
6742227397,5.3603E+14,\N,micro-SIM
6742227398,5.3603E+14,\N,micro-SIM
6742227399,5.3603E+14,\N,micro-SIM
6742227400,5.3603E+14,\N,micro-SIM
6742227401,5.3603E+14,\N,micro-SIM
6742227402,5.3603E+14,\N,micro-SIM
6742227403,5.3603E+14,\N,micro-SIM
6742227404,5.3603E+14,\N,micro-SIM
6742227405,5.3603E+14,\N,micro-SIM
6742227406,5.3603E+14,\N,micro-SIM
6742227407,5.3603E+14,\N,micro-SIM
6742227408,5.3603E+14,\N,micro-SIM
6742227409,5.3603E+14,\N,micro-SIM
6742227410,5.3603E+14,\N,micro-SIM
6742227411,5.3603E+14,\N,micro-SIM
6742227412,5.3603E+14,\N,micro-SIM
6742227413,5.3603E+14,\N,micro-SIM
6742227414,5.3603E+14,\N,micro-SIM
6742227415,5.3603E+14,\N,micro-SIM
6742227416,5.3603E+14,\N,micro-SIM
6742227417,5.3603E+14,\N,micro-SIM
6742227418,5.3603E+14,\N,micro-SIM
6742227419,5.3603E+14,\N,micro-SIM
6742227420,5.3603E+14,\N,micro-SIM
6742227421,5.3603E+14,\N,micro-SIM
6742227422,5.3603E+14,\N,micro-SIM
6742227423,5.3603E+14,\N,micro-SIM
6742227424,5.3603E+14,\N,micro-SIM
6742227425,5.3603E+14,\N,micro-SIM
6742227426,5.3603E+14,\N,micro-SIM
6742227427,5.3603E+14,\N,micro-SIM
6742227428,5.3603E+14,\N,micro-SIM
6742227429,5.3603E+14,\N,micro-SIM
6742227430,5.3603E+14,\N,micro-SIM
6742227431,5.3603E+14,\N,micro-SIM
6742227432,5.3603E+14,\N,micro-SIM
6742227433,5.3603E+14,\N,micro-SIM
6742227434,5.3603E+14,\N,micro-SIM
6742227435,5.3603E+14,\N,micro-SIM
6742227436,5.3603E+14,\N,micro-SIM
6742227437,5.3603E+14,\N,micro-SIM
6742227438,5.3603E+14,\N,micro-SIM
6742227439,5.3603E+14,\N,micro-SIM
6742227440,5.3603E+14,\N,micro-SIM
6742227441,5.3603E+14,\N,micro-SIM
6742227442,5.3603E+14,\N,micro-SIM
6742227443,5.3603E+14,\N,micro-SIM
6742227444,5.3603E+14,\N,micro-SIM
6742227445,5.3603E+14,\N,micro-SIM
6742227446,5.3603E+14,\N,micro-SIM
6742227447,5.3603E+14,\N,micro-SIM
6742227448,5.3603E+14,\N,micro-SIM
6742227449,5.3603E+14,\N,micro-SIM
6742227450,5.3603E+14,\N,micro-SIM
6742227451,5.3603E+14,\N,micro-SIM
6742227452,5.3603E+14,\N,micro-SIM
6742227453,5.3603E+14,\N,micro-SIM
6742227454,5.3603E+14,\N,micro-SIM
6742227455,5.3603E+14,\N,micro-SIM
6742227456,5.3603E+14,\N,micro-SIM
6742227457,5.3603E+14,\N,micro-SIM
6742227458,5.3603E+14,\N,micro-SIM
6742227459,5.3603E+14,\N,micro-SIM
6742227460,5.3603E+14,\N,micro-SIM
6742227461,5.3603E+14,\N,micro-SIM
6742227462,5.3603E+14,\N,micro-SIM
6742227463,5.3603E+14,\N,micro-SIM
6742227464,5.3603E+14,\N,micro-SIM
6742227465,5.3603E+14,\N,micro-SIM
6742227466,5.3603E+14,\N,micro-SIM
6742227467,5.3603E+14,\N,micro-SIM
6742227468,5.3603E+14,\N,micro-SIM
6742227469,5.3603E+14,\N,micro-SIM
6742227470,5.3603E+14,\N,micro-SIM
6742227471,5.3603E+14,\N,micro-SIM
6742227472,5.3603E+14,\N,micro-SIM
6742227473,5.3603E+14,\N,micro-SIM
6742227474,5.3603E+14,\N,micro-SIM
6742227475,5.3603E+14,\N,micro-SIM
6742227476,5.3603E+14,\N,micro-SIM
6742227477,5.3603E+14,\N,micro-SIM
6742227478,5.3603E+14,\N,micro-SIM
6742227479,5.3603E+14,\N,micro-SIM
6742227480,5.3603E+14,\N,micro-SIM
6742227481,5.3603E+14,\N,micro-SIM
6742227482,5.3603E+14,\N,micro-SIM
6742227483,5.3603E+14,\N,micro-SIM
6742227484,5.3603E+14,\N,micro-SIM
6742227485,5.3603E+14,\N,micro-SIM
6742227486,5.3603E+14,\N,micro-SIM
6742227487,5.3603E+14,\N,micro-SIM
6742227488,5.3603E+14,\N,micro-SIM
6742227489,5.3603E+14,\N,micro-SIM
6742227490,5.3603E+14,\N,micro-SIM
6742227491,5.3603E+14,\N,micro-SIM
6742227492,5.3603E+14,\N,micro-SIM
6742227493,5.3603E+14,\N,micro-SIM
6742227494,5.3603E+14,\N,micro-SIM
6742227495,5.3603E+14,\N,micro-SIM
6742227496,5.3603E+14,\N,micro-SIM
6742227497,5.3603E+14,\N,micro-SIM
6742227498,5.3603E+14,\N,micro-SIM
6742227499,5.3603E+14,\N,micro-SIM
6742227500,5.3603E+14,14-03-2025,micro-SIM
6748889905,5.3603E+14,07-01-2025,micro-SIM
6748888888,5.3603E+14,04-02-2025,micro-SIM
6748888666,5.3603E+14,10-02-2025,micro-SIM
6748888000,5.3603E+14,30-01-2025,micro-SIM
6748888001,5.3603E+14,04-02-2025,micro-SIM
6748888002,5.3603E+14,10-02-2025,micro-SIM
6748888003,5.3603E+14,10-02-2025,micro-SIM
6748888005,5.3603E+14,10-02-2025,micro-SIM
6748888006,5.3603E+14,04-02-2025,micro-SIM
6748888008,5.3603E+14,04-02-2025,micro-SIM
6748888009,5.3603E+14,04-02-2025,micro-SIM
6748888010,5.3603E+14,10-02-2025,micro-SIM
6748888011,5.3603E+14,10-02-2025,micro-SIM
6748888012,5.3603E+14,10-02-2025,micro-SIM
6748888013,5.3603E+14,10-02-2025,micro-SIM
6748888014,5.3603E+14,\N,micro-SIM
6748888016,5.3603E+14,\N,micro-SIM
6748888018,5.3603E+14,\N,micro-SIM
6748888019,5.3603E+14,\N,micro-SIM
6748888020,5.3603E+14,\N,micro-SIM
6748888021,5.3603E+14,\N,micro-SIM
6748888022,5.3603E+14,\N,micro-SIM
6748888023,5.3603E+14,\N,micro-SIM
6748888024,5.3603E+14,\N,micro-SIM
6748888025,5.3603E+14,\N,micro-SIM
6748888026,5.3603E+14,\N,micro-SIM
6748888027,5.3603E+14,\N,micro-SIM
6748888028,5.3603E+14,\N,micro-SIM
6748888029,5.3603E+14,\N,micro-SIM
6748888030,5.3603E+14,\N,micro-SIM
6748889921,5.3603E+14,13-01-2025,micro-SIM
6748889907,5.3603E+14,\N,micro-SIM
6748889908,5.3603E+14,\N,micro-SIM
6748889909,5.3603E+14,\N,micro-SIM
6748889910,5.3603E+14,\N,micro-SIM
6748889911,5.3603E+14,\N,micro-SIM
6748889912,5.3603E+14,\N,micro-SIM
6748889913,5.3603E+14,\N,micro-SIM
6748889914,5.3603E+14,\N,micro-SIM
6748889915,5.3603E+14,\N,micro-SIM
6748889916,5.3603E+14,\N,micro-SIM
6748889917,5.3603E+14,\N,micro-SIM
6748889918,5.3603E+14,10-01-2025,micro-SIM
6748889920,5.3603E+14,13-01-2025,micro-SIM
6748889906,5.3603E+14,\N,micro-SIM
6748889922,5.3603E+14,17-01-2025,micro-SIM
6748889923,5.3603E+14,17-01-2025,micro-SIM
6748889924,5.3603E+14,17-01-2025,micro-SIM
6748889925,5.3603E+14,17-01-2025,micro-SIM
6748889926,5.3603E+14,20-01-2025,micro-SIM
6748889927,5.3603E+14,20-01-2025,micro-SIM
6748889928,5.3603E+14,20-01-2025,micro-SIM
6748880810,5.3603E+14,23-01-2025,e-SIM
6748880811,5.3603E+14,23-01-2025,micro-SIM
6748880812,5.3603E+14,23-01-2025,micro-SIM
6748880813,5.3603E+14,23-01-2025,micro-SIM
6748880814,5.3603E+14,23-01-2025,micro-SIM
6748880815,5.3603E+14,23-01-2025,micro-SIM
6748880816,5.3603E+14,23-01-2025,micro-SIM
6748880817,5.3603E+14,23-01-2025,micro-SIM
6748880818,5.3603E+14,23-01-2025,micro-SIM
6748880819,5.3603E+14,23-01-2025,micro-SIM
6748880820,5.3603E+14,23-01-2025,micro-SIM
6748880821,5.3603E+14,23-01-2025,micro-SIM
6749990081,5.3603E+14,23-01-2025,e-SIM
6749990082,5.3603E+14,23-01-2025,e-SIM
6749990083,5.3603E+14,23-01-2025,e-SIM
6749990084,5.3603E+14,23-01-2025,e-SIM
6749990085,5.3603E+14,23-01-2025,e-SIM
6749990086,5.3603E+14,23-01-2025,e-SIM
6749990087,5.3603E+14,23-01-2025,e-SIM
6748889930,5.3603E+14,23-01-2025,micro-SIM
6748889931,5.3603E+14,23-01-2025,micro-SIM
6748889932,5.3603E+14,23-01-2025,micro-SIM
6748889933,5.3603E+14,23-01-2025,micro-SIM
6748889934,5.3603E+14,23-01-2025,micro-SIM
6749990990,5.3603E+14,24-01-2025,micro-SIM
6749990501,5.3603E+14,25-01-2025,micro-SIM
6749990502,5.3603E+14,25-01-2025,micro-SIM
6749990503,5.3603E+14,25-01-2025,micro-SIM
6749990504,5.3603E+14,25-01-2025,micro-SIM
6749990505,5.3603E+14,25-01-2025,micro-SIM
6749990506,5.3603E+14,25-01-2025,micro-SIM
6749990507,5.3603E+14,25-01-2025,micro-SIM
6749990508,5.3603E+14,25-01-2025,micro-SIM
6749990509,5.3603E+14,25-01-2025,micro-SIM
6749990510,5.3603E+14,25-01-2025,micro-SIM
6749990511,5.3603E+14,25-01-2025,micro-SIM
6749990512,5.3603E+14,25-01-2025,micro-SIM
6749990513,5.3603E+14,25-01-2025,micro-SIM
6749990514,5.3603E+14,25-01-2025,micro-SIM
6749990515,5.3603E+14,25-01-2025,micro-SIM
6749990516,5.3603E+14,25-01-2025,micro-SIM
6749990517,5.3603E+14,25-01-2025,micro-SIM
6749990518,5.3603E+14,25-01-2025,micro-SIM
6749990519,5.3603E+14,25-01-2025,micro-SIM
6749990520,5.3603E+14,25-01-2025,micro-SIM
6749990521,5.3603E+14,25-01-2025,micro-SIM
6749990522,5.3603E+14,25-01-2025,micro-SIM
6749990523,5.3603E+14,25-01-2025,micro-SIM
6749990524,5.3603E+14,25-01-2025,micro-SIM
6749990525,5.3603E+14,25-01-2025,micro-SIM
6749990526,5.3603E+14,25-01-2025,micro-SIM
6749990527,5.3603E+14,25-01-2025,micro-SIM
6749990528,5.3603E+14,25-01-2025,micro-SIM
6749990529,5.3603E+14,25-01-2025,micro-SIM
6749990530,5.3603E+14,25-01-2025,micro-SIM
6749990531,5.3603E+14,25-01-2025,micro-SIM
6749990532,5.3603E+14,25-01-2025,micro-SIM
6749990533,5.3603E+14,25-01-2025,micro-SIM
6749990534,5.3603E+14,25-01-2025,micro-SIM
6749990535,5.3603E+14,25-01-2025,micro-SIM
6749990536,5.3603E+14,25-01-2025,micro-SIM
6749990537,5.3603E+14,25-01-2025,micro-SIM
6749990538,5.3603E+14,25-01-2025,micro-SIM
6749990539,5.3603E+14,25-01-2025,micro-SIM
6749990540,5.3603E+14,25-01-2025,micro-SIM
6749990541,5.3603E+14,25-01-2025,micro-SIM
6749990542,5.3603E+14,25-01-2025,micro-SIM
6749990543,5.3603E+14,25-01-2025,micro-SIM
6749990544,5.3603E+14,25-01-2025,micro-SIM
6749990545,5.3603E+14,25-01-2025,micro-SIM
6749990546,5.3603E+14,25-01-2025,micro-SIM
6749990547,5.3603E+14,25-01-2025,micro-SIM
6749990548,5.3603E+14,25-01-2025,micro-SIM
6749990549,5.3603E+14,25-01-2025,micro-SIM
6749990550,5.3603E+14,25-01-2025,micro-SIM
6749990551,5.3603E+14,25-01-2025,micro-SIM
6749990552,5.3603E+14,25-01-2025,micro-SIM
6749990553,5.3603E+14,25-01-2025,micro-SIM
6749990554,5.3603E+14,25-01-2025,micro-SIM
6749990555,5.3603E+14,25-01-2025,micro-SIM
6749990556,5.3603E+14,25-01-2025,micro-SIM
6749990557,5.3603E+14,25-01-2025,micro-SIM
6749990558,5.3603E+14,25-01-2025,micro-SIM
6749990559,5.3603E+14,25-01-2025,micro-SIM
6749990560,5.3603E+14,25-01-2025,micro-SIM
6749990561,5.3603E+14,25-01-2025,micro-SIM
6749990562,5.3603E+14,25-01-2025,micro-SIM
6749990563,5.3603E+14,25-01-2025,micro-SIM
6749990564,5.3603E+14,25-01-2025,micro-SIM
6749990565,5.3603E+14,25-01-2025,micro-SIM
6749990566,5.3603E+14,25-01-2025,micro-SIM
6749990567,5.3603E+14,25-01-2025,micro-SIM
6749990568,5.3603E+14,25-01-2025,micro-SIM
6749990569,5.3603E+14,25-01-2025,micro-SIM
6749990570,5.3603E+14,25-01-2025,micro-SIM
6749990571,5.3603E+14,25-01-2025,micro-SIM
6749990572,5.3603E+14,25-01-2025,micro-SIM
6749990573,5.3603E+14,25-01-2025,micro-SIM
6749990574,5.3603E+14,25-01-2025,micro-SIM
6749990575,5.3603E+14,25-01-2025,micro-SIM
6749990576,5.3603E+14,25-01-2025,micro-SIM
6749990577,5.3603E+14,25-01-2025,micro-SIM
6749990578,5.3603E+14,25-01-2025,micro-SIM
6749990579,5.3603E+14,25-01-2025,micro-SIM
6749990580,5.3603E+14,25-01-2025,micro-SIM
6749990581,5.3603E+14,25-01-2025,micro-SIM
6749990582,5.3603E+14,25-01-2025,micro-SIM
6749990583,5.3603E+14,25-01-2025,micro-SIM
6749990584,5.3603E+14,25-01-2025,micro-SIM
6749990585,5.3603E+14,27-01-2025,micro-SIM
6749990586,5.3603E+14,25-01-2025,micro-SIM
6749990587,5.3603E+14,25-01-2025,micro-SIM
6749990588,5.3603E+14,25-01-2025,micro-SIM
6749990589,5.3603E+14,25-01-2025,micro-SIM
6749990590,5.3603E+14,25-01-2025,micro-SIM
6749990591,5.3603E+14,25-01-2025,micro-SIM
6749990592,5.3603E+14,25-01-2025,micro-SIM
6749990593,5.3603E+14,25-01-2025,micro-SIM
6749990594,5.3603E+14,25-01-2025,micro-SIM
6749990595,5.3603E+14,25-01-2025,micro-SIM
6749990596,5.3603E+14,25-01-2025,micro-SIM
6749990597,5.3603E+14,25-01-2025,micro-SIM
6749990598,5.3603E+14,25-01-2025,micro-SIM
6749990599,5.3603E+14,25-01-2025,micro-SIM
6749990600,5.3603E+14,25-01-2025,micro-SIM
6749990601,5.3603E+14,25-01-2025,micro-SIM
6749990602,5.3603E+14,25-01-2025,micro-SIM
6749990603,5.3603E+14,25-01-2025,micro-SIM
6749990604,5.3603E+14,25-01-2025,micro-SIM
6749990605,5.3603E+14,25-01-2025,micro-SIM
6749990606,5.3603E+14,25-01-2025,micro-SIM
6749990607,5.3603E+14,25-01-2025,micro-SIM
6749990608,5.3603E+14,25-01-2025,micro-SIM
6749990609,5.3603E+14,25-01-2025,micro-SIM
6749990610,5.3603E+14,25-01-2025,micro-SIM
6749990611,5.3603E+14,25-01-2025,micro-SIM
6749990612,5.3603E+14,25-01-2025,micro-SIM
6749990613,5.3603E+14,25-01-2025,micro-SIM
6749990614,5.3603E+14,25-01-2025,micro-SIM
6749990615,5.3603E+14,25-01-2025,micro-SIM
6749990616,5.3603E+14,25-01-2025,micro-SIM
6749990617,5.3603E+14,25-01-2025,micro-SIM
6749990618,5.3603E+14,25-01-2025,micro-SIM
6749990619,5.3603E+14,25-01-2025,micro-SIM
6749990620,5.3603E+14,25-01-2025,micro-SIM
6749990621,5.3603E+14,25-01-2025,micro-SIM
6749990622,5.3603E+14,25-01-2025,micro-SIM
6749990623,5.3603E+14,25-01-2025,micro-SIM
6749990624,5.3603E+14,25-01-2025,micro-SIM
6749990625,5.3603E+14,25-01-2025,micro-SIM
6749990626,5.3603E+14,25-01-2025,micro-SIM
6749990627,5.3603E+14,25-01-2025,micro-SIM
6749990628,5.3603E+14,25-01-2025,micro-SIM
6749990629,5.3603E+14,25-01-2025,micro-SIM
6749990630,5.3603E+14,25-01-2025,micro-SIM
6749990631,5.3603E+14,25-01-2025,micro-SIM
6749990632,5.3603E+14,25-01-2025,micro-SIM
6749990633,5.3603E+14,25-01-2025,micro-SIM
6749990634,5.3603E+14,25-01-2025,micro-SIM
6749990635,5.3603E+14,25-01-2025,micro-SIM
6749990636,5.3603E+14,25-01-2025,micro-SIM
6749990637,5.3603E+14,25-01-2025,micro-SIM
6749990638,5.3603E+14,25-01-2025,micro-SIM
6749990639,5.3603E+14,25-01-2025,micro-SIM
6749990640,5.3603E+14,25-01-2025,micro-SIM
6749990641,5.3603E+14,25-01-2025,micro-SIM
6749990642,5.3603E+14,25-01-2025,micro-SIM
6749990643,5.3603E+14,25-01-2025,micro-SIM
6749990644,5.3603E+14,25-01-2025,micro-SIM
6749990645,5.3603E+14,25-01-2025,micro-SIM
6749990646,5.3603E+14,25-01-2025,micro-SIM
6749990647,5.3603E+14,25-01-2025,micro-SIM
6749990648,5.3603E+14,25-01-2025,micro-SIM
6749990649,5.3603E+14,25-01-2025,micro-SIM
6749990650,5.3603E+14,25-01-2025,micro-SIM
6749990651,5.3603E+14,25-01-2025,micro-SIM
6749990652,5.3603E+14,25-01-2025,micro-SIM
6749990653,5.3603E+14,25-01-2025,micro-SIM
6749990654,5.3603E+14,25-01-2025,micro-SIM
6749990655,5.3603E+14,25-01-2025,micro-SIM
6749990656,5.3603E+14,25-01-2025,micro-SIM
6749990657,5.3603E+14,25-01-2025,micro-SIM
6749990658,5.3603E+14,25-01-2025,micro-SIM
6749990659,5.3603E+14,25-01-2025,micro-SIM
6749990660,5.3603E+14,25-01-2025,micro-SIM
6749990661,5.3603E+14,25-01-2025,micro-SIM
6749990662,5.3603E+14,25-01-2025,micro-SIM
6749990663,5.3603E+14,25-01-2025,micro-SIM
6749990664,5.3603E+14,25-01-2025,micro-SIM
6749990665,5.3603E+14,25-01-2025,micro-SIM
6749990666,5.3603E+14,25-01-2025,micro-SIM
6749990667,5.3603E+14,25-01-2025,micro-SIM
6749990668,5.3603E+14,25-01-2025,micro-SIM
6749990669,5.3603E+14,25-01-2025,micro-SIM
6749990670,5.3603E+14,25-01-2025,micro-SIM
6749990671,5.3603E+14,25-01-2025,micro-SIM
6749990672,5.3603E+14,25-01-2025,micro-SIM
6749990673,5.3603E+14,25-01-2025,micro-SIM
6749990674,5.3603E+14,25-01-2025,micro-SIM
6749990675,5.3603E+14,25-01-2025,micro-SIM
6749990676,5.3603E+14,25-01-2025,micro-SIM
6749990677,5.3603E+14,25-01-2025,micro-SIM
6749990678,5.3603E+14,25-01-2025,micro-SIM
6749990679,5.3603E+14,25-01-2025,micro-SIM
6749990680,5.3603E+14,25-01-2025,micro-SIM
6749990681,5.3603E+14,25-01-2025,micro-SIM
6749990682,5.3603E+14,25-01-2025,micro-SIM
6749990683,5.3603E+14,25-01-2025,micro-SIM
6749990684,5.3603E+14,25-01-2025,micro-SIM
6749990685,5.3603E+14,25-01-2025,micro-SIM
6749990686,5.3603E+14,25-01-2025,micro-SIM
6749990687,5.3603E+14,25-01-2025,micro-SIM
6749990688,5.3603E+14,25-01-2025,micro-SIM
6749990689,5.3603E+14,25-01-2025,micro-SIM
6749990690,5.3603E+14,25-01-2025,micro-SIM
6749990691,5.3603E+14,25-01-2025,micro-SIM
6749990692,5.3603E+14,25-01-2025,micro-SIM
6749990693,5.3603E+14,25-01-2025,micro-SIM
6749990694,5.3603E+14,25-01-2025,micro-SIM
6749990695,5.3603E+14,25-01-2025,micro-SIM
6749990696,5.3603E+14,25-01-2025,micro-SIM
6749990697,5.3603E+14,25-01-2025,micro-SIM
6749990698,5.3603E+14,25-01-2025,micro-SIM
6749990699,5.3603E+14,25-01-2025,micro-SIM
6749990700,5.3603E+14,26-01-2025,micro-SIM
6749990701,5.3603E+14,26-01-2025,micro-SIM
6749990702,5.3603E+14,26-01-2025,micro-SIM
6749990703,5.3603E+14,26-01-2025,micro-SIM
6749990704,5.3603E+14,26-01-2025,micro-SIM
6749990705,5.3603E+14,26-01-2025,micro-SIM
6749990706,5.3603E+14,26-01-2025,micro-SIM
6749990707,5.3603E+14,26-01-2025,micro-SIM
6749990708,5.3603E+14,27-01-2025,micro-SIM
6749990709,5.3603E+14,27-01-2025,micro-SIM
6749990710,5.3603E+14,26-01-2025,micro-SIM
6749990711,5.3603E+14,26-01-2025,micro-SIM
6749990712,5.3603E+14,27-01-2025,micro-SIM
6749990713,5.3603E+14,27-01-2025,micro-SIM
6749990714,5.3603E+14,27-01-2025,micro-SIM
6749990715,5.3603E+14,28-01-2025,micro-SIM
6749990716,5.3603E+14,28-01-2025,micro-SIM
6749990717,5.3603E+14,28-01-2025,micro-SIM
6749990718,5.3603E+14,28-01-2025,micro-SIM
6749990719,5.3603E+14,28-01-2025,micro-SIM
6749990720,5.3603E+14,28-01-2025,micro-SIM
6749990721,5.3603E+14,28-01-2025,micro-SIM
6749990722,5.3603E+14,28-01-2025,micro-SIM
6749990723,5.3603E+14,28-01-2025,micro-SIM
6749990724,5.3603E+14,28-01-2025,micro-SIM
6749990725,5.3603E+14,28-01-2025,micro-SIM
6749990726,5.3603E+14,28-01-2025,micro-SIM
6749990727,5.3603E+14,28-01-2025,micro-SIM
6749990728,5.3603E+14,28-01-2025,micro-SIM
6749990729,5.3603E+14,28-01-2025,e-SIM
6749990730,5.3603E+14,28-01-2025,micro-SIM
6749990731,5.3603E+14,28-01-2025,micro-SIM
6749990732,5.3603E+14,28-01-2025,micro-SIM
6749990733,5.3603E+14,28-01-2025,micro-SIM
6749990734,5.3603E+14,28-01-2025,micro-SIM
6749990735,5.3603E+14,28-01-2025,micro-SIM
6749990736,5.3603E+14,28-01-2025,micro-SIM
6749990737,5.3603E+14,28-01-2025,micro-SIM
6749990738,5.3603E+14,28-01-2025,micro-SIM
6749990739,5.3603E+14,28-01-2025,micro-SIM
6749990740,5.3603E+14,28-01-2025,micro-SIM
6749990741,5.3603E+14,28-01-2025,micro-SIM
6749990742,5.3603E+14,28-01-2025,micro-SIM
6749990743,5.3603E+14,28-01-2025,micro-SIM
6749990744,5.3603E+14,28-01-2025,micro-SIM
6749990745,5.3603E+14,28-01-2025,micro-SIM
6749990746,5.3603E+14,28-01-2025,micro-SIM
6749990747,5.3603E+14,28-01-2025,micro-SIM
6749990748,5.3603E+14,28-01-2025,micro-SIM
6749990749,5.3603E+14,28-01-2025,micro-SIM
6749990750,5.3603E+14,28-01-2025,e-SIM
6749990751,5.3603E+14,28-01-2025,e-SIM
6749990752,5.3603E+14,28-01-2025,micro-SIM
6749990753,5.3603E+14,28-01-2025,micro-SIM
6749990754,5.3603E+14,28-01-2025,micro-SIM
6749990755,5.3603E+14,28-01-2025,micro-SIM
6749990756,5.3603E+14,28-01-2025,micro-SIM
6749990757,5.3603E+14,28-01-2025,micro-SIM
6749990758,5.3603E+14,28-01-2025,micro-SIM
6749990759,5.3603E+14,28-01-2025,micro-SIM
6749990760,5.3603E+14,28-01-2025,micro-SIM
6749990761,5.3603E+14,28-01-2025,micro-SIM
6749990762,5.3603E+14,28-01-2025,micro-SIM
6749990763,5.3603E+14,28-01-2025,micro-SIM
6749990764,5.3603E+14,28-01-2025,micro-SIM
6749990765,5.3603E+14,28-01-2025,micro-SIM
6749990766,5.3603E+14,28-01-2025,micro-SIM
6749990767,5.3603E+14,28-01-2025,micro-SIM
6749990768,5.3603E+14,28-01-2025,micro-SIM
6749990769,5.3603E+14,28-01-2025,micro-SIM
6749990770,5.3603E+14,28-01-2025,micro-SIM
6749990771,5.3603E+14,28-01-2025,micro-SIM
6749990772,5.3603E+14,28-01-2025,micro-SIM
6749990773,5.3603E+14,28-01-2025,micro-SIM
6749990774,5.3603E+14,28-01-2025,micro-SIM
6749990775,5.3603E+14,28-01-2025,micro-SIM
6749990776,5.3603E+14,28-01-2025,micro-SIM
6749990777,5.3603E+14,28-01-2025,micro-SIM
6749990778,5.3603E+14,28-01-2025,micro-SIM
6749990779,5.3603E+14,28-01-2025,micro-SIM
6749990780,5.3603E+14,28-01-2025,micro-SIM
6749990781,5.3603E+14,28-01-2025,micro-SIM
6749990782,5.3603E+14,28-01-2025,micro-SIM
6749990783,5.3603E+14,28-01-2025,micro-SIM
6749990784,5.3603E+14,28-01-2025,micro-SIM
6749990785,5.3603E+14,28-01-2025,micro-SIM
6749990786,5.3603E+14,28-01-2025,micro-SIM
6749990787,5.3603E+14,28-01-2025,micro-SIM
6749990788,5.3603E+14,28-01-2025,micro-SIM
6749990789,5.3603E+14,28-01-2025,micro-SIM
6749990790,5.3603E+14,28-01-2025,micro-SIM
6749990791,5.3603E+14,28-01-2025,micro-SIM
6749990792,5.3603E+14,28-01-2025,micro-SIM
6749990793,5.3603E+14,28-01-2025,micro-SIM
6749990794,5.3603E+14,28-01-2025,micro-SIM
6749990795,5.3603E+14,28-01-2025,micro-SIM
6749990796,5.3603E+14,28-01-2025,micro-SIM
6749990797,5.3603E+14,28-01-2025,micro-SIM
6749990798,5.3603E+14,28-01-2025,micro-SIM
6749990799,5.3603E+14,28-01-2025,micro-SIM
6749990800,5.3603E+14,28-01-2025,micro-SIM
6749990801,5.3603E+14,28-01-2025,micro-SIM
6749990802,5.3603E+14,28-01-2025,micro-SIM
6749990803,5.3603E+14,28-01-2025,micro-SIM
6749990804,5.3603E+14,28-01-2025,micro-SIM
6749990805,5.3603E+14,28-01-2025,micro-SIM
6749990806,5.3603E+14,28-01-2025,micro-SIM
6749990807,5.3603E+14,28-01-2025,micro-SIM
6749990808,5.3603E+14,28-01-2025,micro-SIM
6749990809,5.3603E+14,28-01-2025,micro-SIM
6749990810,5.3603E+14,28-01-2025,micro-SIM
6749990811,5.3603E+14,28-01-2025,micro-SIM
6749990812,5.3603E+14,28-01-2025,micro-SIM
6749990813,5.3603E+14,28-01-2025,micro-SIM
6749990814,5.3603E+14,28-01-2025,micro-SIM
6749990815,5.3603E+14,28-01-2025,micro-SIM
6749990816,5.3603E+14,28-01-2025,micro-SIM
6749990817,5.3603E+14,28-01-2025,micro-SIM
6749990818,5.3603E+14,28-01-2025,micro-SIM
6749990819,5.3603E+14,28-01-2025,micro-SIM
6749990820,5.3603E+14,28-01-2025,micro-SIM
6749990821,5.3603E+14,28-01-2025,micro-SIM
6749990822,5.3603E+14,28-01-2025,micro-SIM
6749990823,5.3603E+14,28-01-2025,micro-SIM
6749990824,5.3603E+14,28-01-2025,micro-SIM
6749990825,5.3603E+14,28-01-2025,micro-SIM
6749990826,5.3603E+14,28-01-2025,micro-SIM
6749990827,5.3603E+14,28-01-2025,e-SIM
6749990828,5.3603E+14,28-01-2025,micro-SIM
6749990829,5.3603E+14,28-01-2025,micro-SIM
6749990830,5.3603E+14,28-01-2025,micro-SIM
6749990831,5.3603E+14,28-01-2025,micro-SIM
6749990832,5.3603E+14,28-01-2025,micro-SIM
6749990833,5.3603E+14,28-01-2025,micro-SIM
6749990834,5.3603E+14,28-01-2025,micro-SIM
6749990835,5.3603E+14,28-01-2025,micro-SIM
6749990836,5.3603E+14,28-01-2025,micro-SIM
6749990837,5.3603E+14,28-01-2025,micro-SIM
6749990838,5.3603E+14,28-01-2025,micro-SIM
6749990839,5.3603E+14,28-01-2025,micro-SIM
6749990840,5.3603E+14,28-01-2025,micro-SIM
6749990841,5.3603E+14,28-01-2025,micro-SIM
6749990842,5.3603E+14,28-01-2025,micro-SIM
6749990843,5.3603E+14,28-01-2025,micro-SIM
6749990844,5.3603E+14,28-01-2025,micro-SIM
6749990845,5.3603E+14,28-01-2025,micro-SIM
6749990846,5.3603E+14,28-01-2025,micro-SIM
6749990847,5.3603E+14,28-01-2025,micro-SIM
6749990848,5.3603E+14,28-01-2025,micro-SIM
6749990849,5.3603E+14,28-01-2025,micro-SIM
6749990850,5.3603E+14,28-01-2025,micro-SIM
6749990851,5.3603E+14,28-01-2025,micro-SIM
6749990852,5.3603E+14,28-01-2025,micro-SIM
